(myenv) gowrav8849@PAVILION:~/V2/refactored$ python run_experiments.py --models gcn gat h2gcn linkx --datasets cornell citeseer cornell pubmed texas wisconsin actor --feature-settings full none random topk --selectors variance correlation random_forest --topk-values 16 64 256 --seeds 0 1 2
2026-04-28 17:47:38,548 | I | runner | Run wisconsin_gcn_topk_correlation_k64_s1 | acc=0.5294 f1=0.2058 auc=0.6954
2026-04-28 17:47:39,789 | I | runner | Run wisconsin_gcn_topk_correlation_k256_s1 | acc=0.5882 f1=0.2333 auc=0.6896
2026-04-28 17:47:41,449 | I | runner | Run wisconsin_gcn_topk_random_forest_k16_s1 | acc=0.5490 f1=0.2386 auc=0.7074
2026-04-28 17:47:43,028 | I | runner | Run wisconsin_gcn_topk_random_forest_k64_s1 | acc=0.5490 f1=0.2214 auc=0.7081
2026-04-28 17:47:44,829 | I | runner | Run wisconsin_gcn_topk_random_forest_k256_s1 | acc=0.5882 f1=0.2333 auc=0.6839
2026-04-28 17:47:46,184 | I | runner | Run wisconsin_gcn_full_s2 | acc=0.5882 f1=0.2333 auc=0.6571
2026-04-28 17:47:46,871 | I | runner | Run wisconsin_gcn_none_s2 | acc=0.4706 f1=0.1871 auc=0.5961
2026-04-28 17:47:47,600 | I | runner | Run wisconsin_gcn_random_s2 | acc=0.3922 f1=0.1799 auc=0.5966
2026-04-28 17:47:48,859 | I | runner | Run wisconsin_gcn_topk_variance_k16_s2 | acc=0.5490 f1=0.2241 auc=0.7391
2026-04-28 17:47:49,902 | I | runner | Run wisconsin_gcn_topk_variance_k64_s2 | acc=0.5686 f1=0.2297 auc=0.6981
2026-04-28 17:47:50,873 | I | runner | Run wisconsin_gcn_topk_variance_k256_s2 | acc=0.5686 f1=0.2251 auc=0.6712
2026-04-28 17:47:52,151 | I | runner | Run wisconsin_gcn_topk_correlation_k16_s2 | acc=0.5686 f1=0.2371 auc=0.7669
2026-04-28 17:47:53,143 | I | runner | Run wisconsin_gcn_topk_correlation_k64_s2 | acc=0.5490 f1=0.2194 auc=0.7066
2026-04-28 17:47:54,134 | I | runner | Run wisconsin_gcn_topk_correlation_k256_s2 | acc=0.5686 f1=0.2251 auc=0.6890
2026-04-28 17:47:55,552 | I | runner | Run wisconsin_gcn_topk_random_forest_k16_s2 | acc=0.5490 f1=0.2286 auc=0.7576
2026-04-28 17:47:56,973 | I | runner | Run wisconsin_gcn_topk_random_forest_k64_s2 | acc=0.5490 f1=0.3066 auc=0.7133
2026-04-28 17:47:58,545 | I | runner | Run wisconsin_gcn_topk_random_forest_k256_s2 | acc=0.5686 f1=0.2297 auc=0.6863
2026-04-28 17:48:02,310 | I | runner | Run actor_gcn_full_s0 | acc=0.2842 f1=0.2126 auc=0.5871
2026-04-28 17:48:05,855 | I | runner | Run actor_gcn_none_s0 | acc=0.2296 f1=0.1677 auc=0.4972
2026-04-28 17:48:08,744 | I | runner | Run actor_gcn_random_s0 | acc=0.2441 f1=0.1893 auc=0.5006
2026-04-28 17:48:22,701 | I | runner | Run actor_gcn_topk_variance_k16_s0 | acc=0.2658 f1=0.1533 auc=0.5399
2026-04-28 17:48:30,356 | I | runner | Run actor_gcn_topk_variance_k64_s0 | acc=0.2730 f1=0.2137 auc=0.5705
2026-04-28 17:48:34,138 | I | runner | Run actor_gcn_topk_variance_k256_s0 | acc=0.2849 f1=0.2143 auc=0.5807
2026-04-28 17:48:45,624 | I | runner | Run actor_gcn_topk_correlation_k16_s0 | acc=0.2855 f1=0.1909 auc=0.5609
2026-04-28 17:48:54,032 | I | runner | Run actor_gcn_topk_correlation_k64_s0 | acc=0.2750 f1=0.1981 auc=0.5725
2026-04-28 17:48:58,566 | I | runner | Run actor_gcn_topk_correlation_k256_s0 | acc=0.2908 f1=0.2192 auc=0.5769
2026-04-28 17:49:08,610 | I | runner | Run actor_gcn_topk_random_forest_k16_s0 | acc=0.2914 f1=0.1944 auc=0.5679
2026-04-28 17:49:15,666 | I | runner | Run actor_gcn_topk_random_forest_k64_s0 | acc=0.2809 f1=0.1983 auc=0.5751
2026-04-28 17:49:20,774 | I | runner | Run actor_gcn_topk_random_forest_k256_s0 | acc=0.2822 f1=0.2115 auc=0.5769
2026-04-28 17:49:24,831 | I | runner | Run actor_gcn_full_s1 | acc=0.2928 f1=0.2362 auc=0.5907
2026-04-28 17:49:28,089 | I | runner | Run actor_gcn_none_s1 | acc=0.2428 f1=0.1786 auc=0.4972
2026-04-28 17:49:30,983 | I | runner | Run actor_gcn_random_s1 | acc=0.2303 f1=0.2057 auc=0.5094
2026-04-28 17:49:42,066 | I | runner | Run actor_gcn_topk_variance_k16_s1 | acc=0.2645 f1=0.1513 auc=0.5438
2026-04-28 17:49:47,091 | I | runner | Run actor_gcn_topk_variance_k64_s1 | acc=0.2763 f1=0.2096 auc=0.5713
2026-04-28 17:49:50,964 | I | runner | Run actor_gcn_topk_variance_k256_s1 | acc=0.2895 f1=0.2136 auc=0.5792
2026-04-28 17:50:05,382 | I | runner | Run actor_gcn_topk_correlation_k16_s1 | acc=0.2836 f1=0.1901 auc=0.5614
2026-04-28 17:50:11,062 | I | runner | Run actor_gcn_topk_correlation_k64_s1 | acc=0.2809 f1=0.1989 auc=0.5743
2026-04-28 17:50:16,011 | I | runner | Run actor_gcn_topk_correlation_k256_s1 | acc=0.2882 f1=0.2043 auc=0.5775
2026-04-28 17:50:24,099 | I | runner | Run actor_gcn_topk_random_forest_k16_s1 | acc=0.2921 f1=0.1968 auc=0.5653
2026-04-28 17:50:31,821 | I | runner | Run actor_gcn_topk_random_forest_k64_s1 | acc=0.2901 f1=0.2042 auc=0.5758
2026-04-28 17:50:36,681 | I | runner | Run actor_gcn_topk_random_forest_k256_s1 | acc=0.2829 f1=0.2137 auc=0.5745
2026-04-28 17:50:40,640 | I | runner | Run actor_gcn_full_s2 | acc=0.2895 f1=0.2278 auc=0.5876
2026-04-28 17:50:44,288 | I | runner | Run actor_gcn_none_s2 | acc=0.2526 f1=0.1807 auc=0.5043
2026-04-28 17:50:47,194 | I | runner | Run actor_gcn_random_s2 | acc=0.2072 f1=0.1887 auc=0.4986
2026-04-28 17:50:58,383 | I | runner | Run actor_gcn_topk_variance_k16_s2 | acc=0.2625 f1=0.1495 auc=0.5400
2026-04-28 17:51:06,978 | I | runner | Run actor_gcn_topk_variance_k64_s2 | acc=0.2763 f1=0.2155 auc=0.5693
2026-04-28 17:51:10,726 | I | runner | Run actor_gcn_topk_variance_k256_s2 | acc=0.2888 f1=0.2135 auc=0.5764
2026-04-28 17:51:24,484 | I | runner | Run actor_gcn_topk_correlation_k16_s2 | acc=0.2862 f1=0.1902 auc=0.5632
2026-04-28 17:51:32,100 | I | runner | Run actor_gcn_topk_correlation_k64_s2 | acc=0.2783 f1=0.1968 auc=0.5702
2026-04-28 17:51:36,650 | I | runner | Run actor_gcn_topk_correlation_k256_s2 | acc=0.2947 f1=0.2168 auc=0.5756
2026-04-28 17:51:47,653 | I | runner | Run actor_gcn_topk_random_forest_k16_s2 | acc=0.2901 f1=0.1946 auc=0.5663
2026-04-28 17:51:56,344 | I | runner | Run actor_gcn_topk_random_forest_k64_s2 | acc=0.2888 f1=0.2132 auc=0.5699
2026-04-28 17:52:01,390 | I | runner | Run actor_gcn_topk_random_forest_k256_s2 | acc=0.2947 f1=0.2262 auc=0.5765
